"","X.1","id_manz","P","D","L","X","Y","X1_FR_A","X2_FR_A","YearLastAFII","ageAP","nbSpray","nbSprayI","nbSprayII","nbPos","DenH","InspH","PosInspH","RocH","PosRocH","Total","nbDen","nbInsp","nbInspProg","nbInspPos","nbRoc","nbRocProg","nbRocPos","IIspray","Unspray","ManzPos2012","ManzPosPre2012","ManzVigPre2012","NextManzPosPre2012","codeLoc","focus","Den1","DenPredicted","LogDenPredicted"
"1839",4273,"304-24",1,24,"9",223828.725619143,8180437.33741669,NA,NA,5,7,27,25,22,5,0,0,0,0,0,35,0,0,0,0,0,0,0,5,8,FALSE,FALSE,FALSE,FALSE,"1.24.9",TRUE,FALSE,0.209473822594171,1.56315649924487
"1840",4274,"304-25",1,25,"14",230873.972870824,8178324.02513829,6,6,7,5,15,15,15,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE,0.00538256236733084,5.22459074173653
"1841",4276,"304-7",1,7,"24",226727.700545444,8180357.55256078,NA,NA,5,7,18,17,15,9,2,2,0,3,1,18,2,2,4,0,3,3,1,5,0,FALSE,TRUE,TRUE,TRUE,"1.7.24",TRUE,TRUE,0.075417208942732,2.5847197946952
"1842",4277,"304-8",1,8,"17",228556.74866241,8182387.01797967,6,7,7,5,33,31,28,2,0,0,0,0,0,39,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0268877822897061,3.6160832855236
"1843",4282,"305-13",1,13,"98",234289.6713855,8183723.957724,NA,NA,11,1,12,10,11,5,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,FALSE,FALSE,FALSE,FALSE,"1.13.98",TRUE,FALSE,0.00424402696855271,5.4622427037377
"1844",4283,"305-18",1,18,"15",223700.17908025,8181407.1956185,5,5.5,6,6,3,3,3,0,0,3,0,0,0,4,0,3,3,0,0,0,0,5.5,1,FALSE,FALSE,TRUE,FALSE,"1.18.15",TRUE,FALSE,0.0151632224944256,4.18888235576142
"1845",4285,"305-24",1,24,"10",222471.397944789,8181174.82625421,4,5,5,7,18,18,13,3,0,0,0,0,0,19,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.174991093204899,1.74302020232587
"1846",4286,"305-25",1,25,"14",230911.455171667,8178344.41715876,6,6,7,5,20,18,19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE,0.00446471455586747,5.41154999595424
"1847",4288,"305-7",1,7,"24",226752.121983522,8180282.8576913,3,NA,5,7,23,22,18,7,0,0,0,0,0,23,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0682531241221481,2.68453207128121
"1848",4289,"305-8",1,8,"17",228478.458778696,8182460.888945,6,7,7,5,20,20,15,5,0,0,0,0,0,23,0,0,0,0,0,0,0,7,3,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0351265592332442,3.34879776133144
"1849",4294,"306-13",1,13,"98",234372.686797222,8183737.01735139,NA,NA,11,1,13,11,12,6,0,0,0,0,0,18,0,0,0,0,0,0,0,11,5,FALSE,FALSE,FALSE,FALSE,"1.13.98",TRUE,FALSE,0.03424700560298,3.37415614574614
"1850",4295,"306-18",1,18,"15",223689.322146167,8181363.33319833,5,5.16666666666667,6,6,5,5,5,0,0,3,0,0,0,6,0,3,3,0,0,0,0,5.16666666666667,1,FALSE,FALSE,TRUE,FALSE,"1.18.15",TRUE,FALSE,0.0148960871180983,4.20665671004224
"1851",4297,"306-24",1,24,"10",222431.657410091,8181234.71650891,4,5,5,7,10,10,8,2,0,1,0,0,0,11,0,1,1,0,0,0,0,5,1,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.157260040216063,1.84985453668903
"1852",4298,"306-25",1,25,"14",230933.145370615,8178389.46768423,6,6,7,5,11,11,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE,0.00545520343190252,5.21118536765139
"1853",4300,"306-7",1,7,"24",226712.030605,8180203.6597595,3,4,5,7,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0326845913287348,3.42085152532329
"1854",4301,"306-8",1,8,"17",228360.238735971,8182405.72166429,NA,NA,7,5,32,30,30,5,0,0,0,0,0,35,0,0,0,0,0,0,0,7,3,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0343969412578343,3.36978763547955
"1855",4303,"30-7",1,7,"6",226776.077674625,8179326.7944995,3,4,5,7,13,10,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,3,FALSE,FALSE,FALSE,FALSE,"1.7.6",TRUE,FALSE,0.0206387290084435,3.88058591931312
"1856",4307,"307-13",1,13,"98",234365.808668,8183774.84119137,NA,NA,11,1,16,15,15,4,0,0,0,0,0,19,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.98",TRUE,FALSE,0.0173496860831361,4.05418086594396
"1857",4308,"307-18",1,18,"15",223709.777170333,8181281.857968,5,5,6,6,6,5,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0140876058240393,4.26245988773395
"1858",4310,"307-24",1,24,"10",222418.9918706,8181277.39290893,NA,NA,5,7,13,12,12,2,0,0,0,0,0,15,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.150420642870423,1.89431962375694
"1859",4311,"307-25",1,25,"14A",230577.171340296,8178231.95371974,6,6,6,6,19,5,17,0,0,0,0,0,0,27,0,0,0,0,0,0,0,6,8,FALSE,FALSE,FALSE,FALSE,"1.25.14A",TRUE,FALSE,0.00866888417061128,4.74801519651708
"1860",4313,"307-7",1,7,"24",226736.999965292,8180212.83077992,3,4,5,7,24,21,24,3,0,2,0,0,0,24,0,2,2,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0516061218400804,2.96411497322019
"1861",4314,"307-8",1,8,"17",228406.484486889,8182402.10045041,NA,7,7,5,27,24,26,6,0,0,0,0,0,27,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0227715350625877,3.78224398516709
"1862",4316,"30-8",1,8,"5",231720.2872076,8179422.03551275,6.3,7,7,5,18,18,18,3,0,0,0,0,0,20,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.5",TRUE,FALSE,0.0240647877980212,3.72700559413333
"1863",4320,"308-13",1,13,"99",233620.3993555,8184041.86798485,NA,NA,11,1,25,25,12,0,0,0,0,0,0,34,0,0,0,0,0,0,0,11,9,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.026817960584494,3.61868344486646
"1864",4321,"308-18",1,18,"15",223767.0588,8181217.1395305,5,6,6,6,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0147328937293664,4.21767261638506
"1865",4323,"308-24",1,24,"10",222383.810626,8181126.882714,4,5,5,7,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.118294703249661,2.13457628288301
"1866",4326,"308-7",1,7,"24",226811.63987392,8180132.60624604,3,4,5,7,25,23,24,6,1,1,0,0,0,25,1,1,1,0,0,0,0,4,0,FALSE,FALSE,TRUE,FALSE,"1.7.24",TRUE,TRUE,0.0644659237818375,2.74161850824702
"1867",4327,"308-8",1,8,"17",228425.296106652,8182352.13002696,6,7,7,5,22,22,22,4,0,0,0,0,0,23,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0237415424269911,3.74052892026034
"1868",4329,"30-9",1,9,"6",199310.2227194,8174961.9004264,8,9,9,3,5,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.6",TRUE,FALSE,0.000693869379664624,7.27322682891163
"1869",4333,"309-13",1,13,"99",233639.047762028,8183975.0105905,NA,NA,11,1,23,21,14,2,0,0,0,0,0,36,0,0,0,0,0,0,0,11,13,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0640715726010298,2.74775449858748
"1870",4334,"309-18",1,18,"15",223775.019614667,8181117.78625967,5,5.33333333333333,6,6,3,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.33333333333333,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0145105995689023,4.23287589185756
"1871",4336,"309-24",1,24,"10",222374.020401167,8181222.90843033,NA,5,5,7,6,5,6,0,0,1,0,0,0,6,0,1,1,0,0,0,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.113636652339058,2.17474918090368
"1872",4337,"309-25",1,25,"15",230975.288086,8178400.8780386,6,7,7,5,5,4,5,2,0,0,0,1,0,5,0,0,0,0,1,1,0,7,0,FALSE,FALSE,TRUE,FALSE,"1.25.15",TRUE,FALSE,0.00779385601692136,4.85441954581576
"1873",4339,"309-7",1,7,"24",226778.223188846,8180080.61999977,3,4,5,7,11,10,11,0,2,2,2,2,2,13,3,3,4,3,2,2,2,4,2,FALSE,TRUE,TRUE,TRUE,"1.7.24",TRUE,TRUE,0.0225182848996763,3.79342763759507
"1874",4340,"309-8",1,8,"17",228430.364586647,8182288.85354,6,7,7,5,15,15,15,9,0,0,0,0,0,17,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0449883515041873,3.10135167818318
"1875",4346,"310-13",1,13,"99",233651.268478515,8183901.11100397,NA,NA,11,1,19,14,15,0,0,0,0,0,0,33,0,0,0,0,0,0,0,11,14,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0553656488404604,2.89379593457516
"1876",4347,"310-18",1,18,"15",223693.570831455,8181174.28411636,5,5.45454545454545,6,6,10,9,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.45454545454545,1,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0144777910133462,4.23513945798908
"1877",4349,"310-24",1,24,"10",222240.986743,8181251.464271,4,5,5,7,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.118294703249661,2.13457628288301
"1878",4352,"310-7",1,7,"24",226881.249489071,8180056.59693614,3,4,5,7,13,13,12,4,0,0,0,0,0,14,0,0,0,0,0,0,0,4,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0576731252552463,2.85296398077796
"1879",4353,"310-8",1,8,"17",228452.620252636,8182244.07122264,6,7,7,5,22,22,22,5,0,0,0,0,0,22,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.020633088156389,3.88085927059626
"1880",4363,"311-18",1,18,"15",223676.530083333,8181280.95987533,5,5.66666666666667,6,6,4,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.66666666666667,2,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0153900267592325,4.1740355923913
"1881",4365,"311-24",1,24,"10",222333.1071334,8181376.08781916,4,NA,5,7,23,22,23,0,0,1,0,0,0,25,0,1,1,0,0,0,0,5,2,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0812927964898371,2.50969787041499
"1882",4369,"311-7",1,7,"24",226846.626654343,8180198.68121034,NA,4,5,7,35,33,27,1,0,0,0,0,0,35,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0382067145194651,3.26474400605496
"1883",4370,"31-18",1,18,"1",223638.99823775,8180739.207551,4,5,5,7,3,3,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.18.1",TRUE,FALSE,0.0538364203947843,2.92180508183693
"1884",4371,"311-8",1,8,"17",228464.969378122,8182194.01271292,6,7,7,5,48,46,46,13,0,0,0,0,0,49,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0461636437477399,3.07556272255496
"1885",4372,"311-9",1,9,"23",196200.892887,8174389.504995,8,9,9,3,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.00072013024117291,7.23607847179496
"1886",4376,"312-13",1,13,"99",233680.566749359,8183759.49546823,NA,NA,11,1,27,20,23,6,0,0,0,0,0,39,0,0,0,0,0,0,0,11,12,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0728509432720188,2.61933979828448
"1887",4377,"312-18",1,18,"15",223653.3074545,8181369.044724,5,5,6,6,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0147328937293664,4.21767261638506
"1888",4379,"312-24",1,24,"10",222280.244593292,8181510.03788038,4,5,5,7,20,20,17,0,0,1,0,0,0,24,0,1,1,0,0,0,0,5,4,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0715917741478716,2.63677509781837
"1889",4381,"31-23",1,23,"1",218640.092122583,8182263.97278233,5,6,6,6,10,8,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.23.1",TRUE,FALSE,0.0437103691241729,3.13016992529762
"1890",4383,"31-24",1,24,"1",223178.063156091,8179531.66048209,NA,5,5,7,11,10,8,1,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE,0.143327204680487,1.9426251179199
"1891",4384,"31-25",1,25,"1",229029.282330211,8181165.74007479,5,6,6,6,16,15,14,0,0,3,0,0,0,19,0,3,5,0,0,0,0,6,3,FALSE,FALSE,TRUE,FALSE,"1.25.1",TRUE,FALSE,0.00826432745575467,4.79580692358454
"1892",4385,"312-7",1,7,"24",226991.577937528,8180045.4805243,3,4.15094339622642,5,7,49,48,47,8,0,0,0,0,0,53,0,0,0,0,0,0,0,4.15094339622642,4,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0785825443093099,2.54360568678972
"1893",4386,"312-8",1,8,"17",228468.253770152,8182140.21431,6,7,7,5,32,32,29,7,0,0,0,0,0,33,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0321999652544018,3.4357899054882
"1894",4392,"313-13",1,13,"99",233685.134775568,8183690.44424184,NA,NA,11,1,20,18,15,0,0,0,0,0,0,37,0,0,0,0,0,0,0,11,17,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0755669304568708,2.58273651931528
"1895",4393,"313-18",1,18,"15",223573.378831,8181354.36432938,5,5.5,6,6,4,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.5,4,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0158240350967978,4.14622528615696
"1896",4395,"313-24",1,24,"10",222521.146586167,8181232.1705505,4,5,5,7,3,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.0806756872426637,2.51731802242327
"1897",4396,"313-25",1,25,"15",231036.248957667,8178510.75792667,6,7,7,5,3,3,2,1,2,5,2,4,3,6,2,8,15,2,4,6,3,7,3,FALSE,TRUE,TRUE,TRUE,"1.25.15",TRUE,TRUE,0.0103131966292002,4.57433097768042
"1898",4399,"313-8",1,8,"17",228355.514899353,8182150.86368229,6,7,7,5,16,16,14,1,0,0,0,0,0,17,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.012760533848174,4.36139816430947
"1899",4400,"313-9",1,9,"23",196399.642477,8174467.63104495,8,9,9,3,18,17,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.00143954394095415,6.54342892322742
"1900",4404,"314-13",1,13,"99",233699.819169605,8183621.22595332,NA,NA,11,1,19,15,14,0,0,0,0,0,0,38,0,0,0,0,0,0,0,11,19,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0903096763191636,2.40451066683433
"1901",4405,"314-18",1,18,"15",223414.885753,8181221.135232,5,5,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0150519055302418,4.19625068249694
"1902",4407,"314-24",1,24,"10",222504.893519174,8181334.94997978,4,5,5,7,18,17,17,0,0,1,0,0,0,23,0,1,1,0,0,0,0,5,5,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0684875452596658,2.68110337127218
"1903",4408,"314-25",1,25,"15",231058.939422,8178479.3957285,6,7,7,5,6,5,6,1,1,2,1,2,1,6,1,2,5,1,2,4,1,7,0,FALSE,TRUE,TRUE,TRUE,"1.25.15",TRUE,TRUE,0.00577887219960824,5.15354673651151
"1904",4410,"314-7",1,7,"24",227142.5705248,8180072.6682558,3,4,5,7,1,1,1,1,0,1,0,1,1,5,0,1,1,0,1,1,1,4,4,FALSE,TRUE,TRUE,TRUE,"1.7.24",TRUE,FALSE,0.0327649719989969,3.41839526109208
"1905",4411,"314-8",1,8,"17",228348.486668708,8182186.73964117,6,7,7,5,22,22,18,4,0,0,0,0,0,24,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0277502518705925,3.58451036241314
"1906",4412,"314-9",1,9,"23",196400.413576091,8174384.15410855,8,9,9,3,9,7,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.00235353809860341,6.05183550919232
"1907",4416,"315-13",1,13,"99",233713.297309767,8183547.81015609,NA,NA,11,1,31,30,20,3,0,0,0,0,0,43,0,0,0,0,0,0,0,11,12,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0622655560120982,2.77634687907939
"1908",4417,"315-18",1,18,"15",223504.836901667,8181355.19295967,5,5.33333333333333,6,6,5,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.33333333333333,1,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0148960871180983,4.20665671004224
"1909",4419,"315-24",1,24,"10",222508.123667714,8181404.01189243,4,5,5,7,14,14,13,0,0,1,0,0,0,14,0,1,1,0,0,0,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.109584164351201,2.21106240075401
"1910",4422,"315-7",1,7,"24",227210.305643121,8180129.94081991,3,4.09090909090909,5,7,32,30,31,5,0,0,0,0,0,33,0,0,0,0,0,0,0,4.09090909090909,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0607165121966595,2.80153958831102
"1911",4423,"315-8",1,8,"17",228372.970094063,8182243.9672945,6,7,7,5,16,16,16,6,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0233747312490155,3.7560997012418
"1912",4424,"315-9",1,9,"23",196489.1148865,8174358.0811735,8,9,9,3,10,10,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.0023434800558235,6.05611825106081
"1913",4428,"316-13",1,13,"99",233762.105648643,8183488.37438011,NA,NA,11,1,22,22,18,5,0,0,0,0,0,28,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.036317364380751,3.31545929449141
"1914",4429,"316-18",1,18,"15",223638.833893909,8181509.22340582,5,5.18181818181818,6,6,10,8,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.18181818181818,1,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0144777910133462,4.23513945798908
"1915",4431,"316-24",1,24,"10",222469.644665,8181383.654309,4,5,5,7,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.24.10",TRUE,FALSE,0.0999105114555798,2.30348037908727
"1916",4434,"316-7",1,7,"24",227110.529767207,8180182.74443845,NA,4.10344827586207,5,7,27,25,26,6,0,0,0,0,0,29,0,0,0,0,0,0,0,4.10344827586207,2,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0672885943677123,2.69876453117066
"1917",4435,"316-8",1,8,"17",228370.301371273,8182303.63872364,6,7,7,5,11,11,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.00594406918520764,5.12536133213111
"1918",4436,"316-9",1,9,"23",196506.333953143,8174413.52157271,8,9,9,3,12,11,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.00232560497267963,6.06377507048676
"1919",4437,"31-7",1,7,"6",226828.083911955,8179245.42889295,3,4,5,7,21,19,21,4,0,0,0,0,0,22,0,0,0,0,0,0,0,4,1,FALSE,FALSE,FALSE,FALSE,"1.7.6",TRUE,FALSE,0.0564398071195847,2.87458056944517
"1920",4441,"317-13",1,13,"99",233656.499569,8183440.8704949,NA,NA,11,1,18,17,15,8,0,0,0,0,0,21,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0267585254967488,3.62090214625858
"1921",4442,"317-18",1,18,"15",223692.9316735,8181726.015135,5,5,6,6,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE,0.0147328937293664,4.21767261638506
"1922",4444,"317-24",1,24,"10",222408.212394231,8181425.14203238,4,5,5,7,12,12,12,0,0,2,0,0,0,13,0,2,2,0,0,0,0,5,1,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0927226072336498,2.3781429609149
"1923",4447,"317-7",1,7,"24",227056.476828563,8180237.97850244,NA,NA,5,7,30,25,26,5,0,1,0,0,0,32,0,1,4,0,0,0,0,5,2,FALSE,FALSE,TRUE,FALSE,"1.7.24",TRUE,FALSE,0.061347808947773,2.79119582243571
"1924",4448,"317-8",1,8,"17",228342.632457133,8182322.18064727,6,7,7,5,15,15,14,9,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0301326168631843,3.50214707719902
"1925",4449,"317-9",1,9,"23",196622.458929143,8174331.81317921,NA,9,9,3,14,13,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.000660617370148828,7.32233575085006
"1926",4450,"3-18",1,18,"1",223437.598197167,8180805.377715,4,5,5,7,12,12,11,3,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.1",TRUE,FALSE,0.0527863578708459,2.94150249531237
"1927",4451,"31-8",1,8,"5",231722.164666118,8179346.55697924,6.35294117647059,7,7,5,16,15,14,9,0,0,0,0,0,17,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.5",TRUE,FALSE,0.0387438133127801,3.25078419237361
"1928",4455,"318-13",1,13,"99",233697.601068429,8183379.21329938,NA,NA,11,1,18,16,16,13,0,0,0,0,0,21,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0370756718062811,3.29479427092592
"1929",4456,"318-18",1,18,"16",222920.989736091,8181482.41405573,5,5.45454545454545,6,6,7,7,6,1,0,0,0,0,0,11,0,0,0,0,0,0,0,5.45454545454545,4,FALSE,FALSE,FALSE,FALSE,"1.18.16",TRUE,FALSE,0.0248897023609674,3.69330112085142
"1930",4458,"318-24",1,24,"10",222487.536975758,8181482.77902327,NA,NA,NA,NA,29,29,26,0,0,8,0,0,0,33,0,8,8,0,0,0,0,NA,4,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0382944052229928,3.26245147119458
"1931",4461,"318-7",1,7,"24",227014.721452618,8180140.31124759,NA,4.02941176470588,5,7,33,26,30,3,0,0,0,0,0,34,0,0,0,0,0,0,0,4.02941176470588,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0492840787664352,3.01015419600585
"1932",4462,"318-8",1,8,"17",228314.441240294,8182236.95604159,6,7,7,5,17,17,17,8,0,0,0,0,0,17,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE,0.0278148711948717,3.58218446624498
"1933",4463,"318-9",1,9,"23",196758.741697882,8174305.56385253,8,9,9,3,17,16,13,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.000654193400311031,7.33210753109334
"1934",4468,"319-13",1,13,"99",233723.461134444,8183356.44578056,NA,NA,11,1,6,5,6,2,0,0,0,0,0,9,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.0122626838877133,4.40119445826317
"1935",4471,"319-24",1,24,"10",222425.145922759,8181540.2741669,4,5,5,7,28,28,24,0,0,2,0,0,0,29,0,2,2,0,0,0,0,5,1,FALSE,FALSE,TRUE,FALSE,"1.24.10",TRUE,FALSE,0.0893407758060324,2.41529727934802
"1936",4474,"319-7",1,7,"24",226925.639210286,8180227.56361671,3,4.07142857142857,5,7,14,14,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4.07142857142857,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE,0.0300629488891472,3.50446179936411
"1937",4475,"319-8",1,8,"17",228273.19666495,8182266.33780895,6,7,7,5,20,19,16,2,1,2,0,0,0,20,1,2,3,0,0,0,0,7,0,FALSE,FALSE,TRUE,FALSE,"1.8.17",TRUE,TRUE,0.0126692446143062,4.36857790644962
"1938",4476,"319-9",1,9,"23",196792.393114615,8174359.90692277,8,9,9,3,12,11,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.9.23",TRUE,FALSE,0.00146730535182074,6.52432765436383
"1939",4480,"320-13",1,13,"99",233791.889584571,8183394.30112586,NA,NA,11,1,6,6,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,11,1,FALSE,FALSE,FALSE,FALSE,"1.13.99",TRUE,FALSE,0.00792581776171706,4.8376297769439
